930 nodes, 1798 edges.
0	199	108
0	216	108
0	225	108
1	211	167
1	213	167
2	210	108
2	215	108
3	210	108
3	215	108
4	207	50
4	208	50
4	219	108
5	333	83
5	334	83
5	365	83
6	183	67
6	190	67
6	192	67
7	181	67
7	365	67
7	383	67
7	389	67
8	186	50
9	114	42
9	115	42
9	123	42
10	115	67
10	116	67
11	119	83
11	126	83
11	131	83
12	117	67
12	120	67
12	133	67
13	153	58
14	137	83
14	442	83
14	447	83
15	510	100
15	511	100
16	506	67
16	517	67
16	530	67
17	823	92
17	846	92
17	847	92
17	855	92
18	526	83
18	828	83
18	840	83
19	825	75
20	824	50
20	852	50
21	740	117
22	732	108
22	744	108
22	745	108
22	748	108
23	736	117
23	747	117
23	764	117
24	730	125
24	750	125
24	758	125
25	231	67
25	753	67
25	760	67
26	226	67
26	242	67
26	733	67
26	741	67
27	237	67
27	248	67
27	734	67
28	234	75
28	240	75
29	195	67
29	249	67
30	275	62
30	314	62
30	357	62
30	688	62
31	196	67
31	256	67
31	264	67
31	265	67
32	164	108
32	767	108
32	870	108
32	872	108
33	779	92
33	871	92
33	873	92
33	876	92
34	667	75
34	669	75
34	778	75
34	875	75
35	672	62
35	673	62
35	676	62
35	697	62
35	705	62
36	258	70
36	302	70
36	367	70
36	368	70
36	712	70
37	164	78
37	171	78
37	176	78
38	163	83
38	782	83
38	789	83
38	790	83
39	542	108
39	792	108
40	670	92
40	775	92
40	784	92
40	794	92
41	575	67
41	585	67
41	588	67
41	596	67
42	577	58
42	597	58
42	598	58
42	605	58
42	631	58
43	359	67
43	364	67
43	382	67
43	412	67
44	431	67
44	439	67
44	460	67
44	464	67
45	171	108
45	172	108
46	173	67
46	796	67
47	170	75
47	799	75
48	534	75
48	555	75
49	532	50
49	561	50
49	609	50
50	564	58
50	611	58
50	615	58
50	619	58
51	549	53
51	568	53
51	608	53
51	623	53
52	434	50
52	494	50
52	573	50
53	888	83
54	160	63
54	800	63
54	888	63
55	798	50
56	798	53
56	901	53
56	912	53
57	536	53
57	797	53
58	798	50
58	895	50
59	802	42
59	805	42
59	809	42
60	533	58
60	539	58
60	551	58
61	538	67
61	546	67
61	562	67
62	811	53
62	817	53
62	856	53
63	541	75
63	832	75
63	834	75
64	830	87
64	835	87
64	845	87
65	907	58
66	903	83
66	904	83
66	905	83
67	895	95
67	911	95
67	912	95
68	891	58
68	894	58
69	813	83
69	868	83
69	869	83
69	892	83
70	858	83
70	867	83
70	894	83
71	860	92
71	866	92
72	837	58
72	849	58
73	222	83
73	230	83
73	231	83
73	751	83
73	929	83
74	757	83
74	758	83
75	213	83
75	231	83
75	757	83
75	758	83
76	231	83
76	758	83
77	748	83
77	757	83
78	213	83
78	222	83
79	213	83
79	222	83
80	156	83
80	231	83
80	757	83
81	156	83
81	231	83
81	757	83
82	156	83
82	231	83
82	757	83
83	222	83
84	213	83
84	222	83
84	231	83
84	758	83
85	222	83
85	231	83
85	758	83
86	231	83
86	758	83
87	222	83
87	231	83
88	222	83
89	213	83
89	222	83
89	230	83
89	231	83
90	863	83
90	914	83
90	919	83
91	914	83
91	915	83
91	916	83
92	914	83
92	915	83
92	916	83
93	172	83
93	908	83
94	897	83
94	908	83
95	914	83
95	915	83
95	916	83
96	908	83
97	918	83
98	914	83
98	915	83
98	916	83
99	915	83
99	916	83
100	172	83
101	918	83
102	758	83
103	758	83
104	222	83
105	758	83
106	222	83
106	758	83
107	758	83
