416 nodes, 634 edges.
0	87	5280
0	116	5280
1	61	5280
1	86	5280
2	73	5280
2	74	5280
3	232	5280
3	233	5280
4	117	5280
4	164	5280
5	165	5280
5	212	5280
6	213	5280
6	252	5280
7	410	2640
8	378	2640
8	394	2640
9	337	2640
9	361	2640
10	308	2640
11	274	2640
12	261	2640
13	256	2640
14	253	2640
15	262	2640
16	275	2640
17	321	2640
17	347	2640
18	363	2640
18	379	2640
19	396	2640
20	411	2640
20	412	2640
21	413	2640
21	414	2640
22	415	2640
23	265	1320
23	266	1320
24	267	1320
24	268	1320
25	272	1320
25	273	1320
26	301	1320
26	302	1320
27	302	1320
27	303	1320
28	307	1320
28	336	1320
29	339	1320
29	340	1320
30	328	1320
30	329	1320
31	331	1320
31	332	1320
32	336	1320
32	360	1320
33	368	1320
33	384	1320
34	372	1320
34	388	1320
35	377	1320
35	393	1320
36	400	1320
36	401	1320
37	405	1320
37	406	1320
38	265	3854
38	266	3854
39	267	3485
39	268	3485
40	272	2640
40	273	2640
41	301	2640
41	302	2640
42	302	4066
42	303	4066
43	307	2640
43	336	7920
44	339	2640
44	340	2640
45	328	2640
45	329	2640
46	331	2429
46	332	2482
47	336	2640
47	360	2640
48	368	2640
48	384	2640
49	372	2640
49	388	2640
50	377	2640
50	393	2640
51	400	2640
51	401	2640
52	405	2851
52	406	2798
53	55	1320
53	56	1320
53	229	1320
54	58	1320
54	237	1320
55	101	1320
55	230	1320
56	146	1320
56	234	1320
57	136	1320
57	144	1320
57	231	1320
58	102	1320
58	145	1320
59	101	1320
59	137	1320
59	229	1320
60	102	1320
60	135	1320
60	237	1320
61	62	5280
62	63	2640
62	189	1320
63	64	1690
63	188	1320
64	65	1109
65	66	1320
65	259	1320
66	67	8501
66	259	1320
67	68	1320
67	257	1320
68	69	6811
68	257	1320
69	70	1320
69	254	1320
70	71	1320
70	254	1320
71	72	2270
71	141	1320
72	73	5280
72	140	1320
74	75	5280
75	76	2270
75	141	1320
76	77	1320
76	140	1320
77	78	1320
77	255	1320
78	79	6811
78	255	1320
79	80	1320
79	258	1320
80	81	8501
80	258	1320
81	82	1320
81	260	1320
82	83	1109
82	260	1320
83	84	1690
84	85	2640
84	189	1320
85	86	5280
85	188	1320
87	88	5280
88	89	1320
88	292	1320
89	90	1109
89	292	1320
90	91	1531
91	92	1690
91	183	1320
91	195	1320
92	93	3379
92	182	1320
92	194	1320
93	94	1320
93	289	1320
94	95	6019
94	289	1320
95	96	1320
95	287	1320
96	97	3010
96	287	1320
97	98	1320
97	282	1320
98	99	1901
98	282	1320
99	100	1320
99	277	1320
100	101	3749
100	277	1320
102	103	3749
102	236	1320
103	104	1320
103	278	1320
104	105	1901
104	278	1320
105	106	1320
105	283	1320
106	107	3010
106	283	1320
107	108	1320
107	288	1320
108	109	6019
108	288	1320
109	110	1320
109	290	1320
110	111	3379
110	290	1320
111	112	1690
111	183	1320
111	195	1320
112	113	1531
112	182	1320
112	194	1320
113	114	1109
114	115	1320
114	293	1320
115	116	5280
115	293	1320
117	118	5280
118	119	1320
118	399	1320
119	120	2640
119	399	1320
120	121	3010
121	122	1320
121	381	1320
122	123	4171
122	381	1320
123	124	1320
123	365	1320
124	125	4171
124	365	1320
125	126	1320
125	349	1320
126	127	3010
126	349	1320
127	128	1531
128	129	1320
128	323	1320
129	130	4171
129	323	1320
130	131	1531
130	313	1320
131	132	2270
131	313	1320
132	133	1690
133	134	1320
133	297	1320
134	135	739
134	297	1320
135	136	3062
136	137	634
137	138	5280
137	235	1320
138	139	1320
138	264	1320
139	140	4541
139	264	1320
141	142	4541
142	143	1320
142	263	1320
143	144	4330
143	263	1320
144	145	581
145	146	3696
146	147	1109
147	148	1320
147	296	1320
148	149	1690
148	296	1320
149	150	1109
150	151	3010
150	309	1320
151	152	3379
151	309	1320
152	153	1320
152	322	1320
153	154	1531
153	322	1320
154	155	3010
155	156	1320
155	348	1320
156	157	4171
156	348	1320
157	158	1320
157	364	1320
158	159	4171
158	364	1320
159	160	1320
159	380	1320
160	161	3010
160	380	1320
161	162	2640
162	163	1320
162	398	1320
163	164	5280
163	398	1320
165	166	5280
166	167	1320
166	408	1320
167	168	3749
167	408	1320
168	169	1690
168	216	1320
169	170	317
169	392	1320
170	171	1373
170	215	1320
171	172	2429
171	392	1320
172	173	1109
173	174	1320
173	376	1320
174	175	3960
174	376	1320
175	176	1320
175	359	1320
176	177	3960
176	359	1320
177	178	1320
177	335	1320
178	179	9240
178	335	1320
179	180	1320
179	306	1320
180	181	739
180	306	1320
181	182	1901
182	183	1901
183	184	3590
184	185	1901
185	186	1320
185	271	1320
186	187	4330
186	271	1320
187	188	3749
189	190	3749
190	191	4330
191	192	1320
191	270	1320
192	193	1901
192	270	1320
193	194	3590
194	195	1901
195	196	1901
196	197	739
197	198	1320
197	305	1320
198	199	9240
198	305	1320
199	200	1320
199	334	1320
200	201	3960
200	334	1320
201	202	1320
201	358	1320
202	203	3960
202	358	1320
203	204	1320
203	375	1320
204	205	1109
204	375	1320
205	206	2429
206	207	1373
206	391	1320
207	208	317
207	251	1320
208	209	1690
208	391	1320
209	210	3749
209	249	1320
210	211	1320
210	407	1320
211	212	5280
211	407	1320
213	214	5280
214	215	1901
214	395	1320
215	216	2851
216	217	1373
217	218	3749
217	391	1320
218	219	2429
218	374	1320
219	220	5650
219	362	1320
220	221	1531
221	222	2059
221	345	1320
222	223	4699
222	345	1320
223	224	3010
223	329	1320
224	225	4541
224	329	1320
225	226	1901
225	310	1320
226	227	5280
226	310	1320
227	228	2270
227	276	1320
228	229	581
228	276	1320
229	230	1426
230	231	1531
231	232	5280
233	234	5280
234	235	581
235	236	1214
236	237	1109
237	238	1109
238	239	2270
238	298	1320
239	240	4541
239	298	1320
240	241	3010
240	316	1320
241	242	4541
241	316	1320
242	243	1901
242	338	1320
243	244	5069
243	338	1320
244	245	3010
244	346	1320
245	246	5650
245	346	1320
246	247	1901
246	373	1320
247	248	4330
247	373	1320
248	249	1742
248	390	1320
249	250	264
250	251	2534
250	390	1320
251	252	5280
253	254	5280
254	255	1320
255	265	5069
256	257	5280
257	258	1320
258	266	5069
259	260	1320
260	268	4910
261	272	5280
262	263	5280
263	264	1320
264	265	2640
265	276	9451
266	267	2640
266	280	4330
267	286	4541
268	269	2640
268	289	6600
269	270	1531
270	271	1320
271	272	6019
272	291	5280
273	274	5280
273	292	3749
275	295	5280
276	298	1901
277	278	1320
278	279	1109
279	299	1109
280	281	1531
281	282	950
282	283	1320
283	284	739
284	285	1531
285	301	1109
286	287	1901
287	288	1320
288	302	3221
289	290	1320
290	303	3379
291	304	4910
292	293	1320
293	294	739
294	307	1901
295	296	1109
295	309	4171
296	297	1320
297	298	3010
298	299	2640
298	314	5069
299	300	1320
299	315	5069
300	301	1320
301	310	3010
302	318	5650
303	304	2429
303	311	739
304	305	1901
304	320	8659
305	306	1320
306	307	1320
307	308	5280
309	312	739
310	316	1901
311	319	7181
312	313	2059
312	324	4541
313	314	4330
314	315	6811
314	326	2851
315	316	2270
315	327	2851
316	317	3010
316	328	2851
317	318	2640
318	319	2640
318	329	2270
319	320	4541
319	331	1901
320	332	1901
320	333	739
321	322	5280
322	323	1320
323	324	1531
324	325	2270
324	339	950
325	326	4171
326	327	2640
326	340	2640
327	328	2640
327	341	2640
328	342	2640
329	330	1109
329	338	1690
330	331	5069
331	344	1901
332	333	1109
332	357	5491
333	334	739
334	335	1320
335	336	1320
336	337	5280
338	343	1109
339	350	4541
340	341	2640
340	352	5280
341	342	2640
341	353	5280
342	343	5280
342	354	5280
343	355	5280
344	345	1690
345	346	2851
346	356	739
347	348	5280
348	349	1320
349	350	2270
350	351	1901
350	366	5280
351	352	3749
352	353	2640
352	368	5280
353	354	2640
353	369	5280
354	355	5280
354	370	5280
355	356	5280
355	371	5280
356	357	5280
356	372	5280
357	358	1901
357	362	4541
358	359	1320
359	360	1320
360	361	5280
360	377	5280
362	374	739
363	364	5280
364	365	1320
365	366	2270
366	367	1901
366	383	6019
367	368	3749
368	369	2640
369	370	2640
369	385	5280
370	371	5280
370	386	5280
371	372	5280
371	387	5280
372	373	3749
373	374	1531
374	375	1901
374	389	5280
375	376	1320
376	377	1320
377	378	5280
379	380	5280
380	381	1320
381	382	1531
382	383	1109
383	384	5280
383	400	5280
384	385	2640
384	401	5280
385	386	2640
385	402	5280
386	387	5280
386	403	5280
387	388	5280
387	404	5280
388	389	5280
388	405	5280
389	390	1901
389	406	6811
390	391	1109
391	392	1109
392	393	370
393	394	5280
393	395	1531
395	409	5280
396	397	5280
397	398	1531
398	399	1320
399	400	370
401	402	2640
401	411	5280
402	403	2640
403	404	5280
403	412	5280
404	405	5280
404	413	5280
405	414	5280
406	407	2851
406	415	5280
407	408	1320
408	409	581
409	410	5280
